"",-46.500,-46.000,-45.500,-45.000,-44.500,-44.000,-43.500,-43.000,-42.500,-42.000,-41.500,-41.000,-40.500,-40.000,-39.500,-39.000,-38.500,-38.000,-37.500,-37.000,-36.500,-36.000,-35.500,-35.000,-34.500,-34.000,-33.500,-33.000,-32.500,-32.000,-31.500,-31.000,-30.500,-30.000,-29.500,-29.000,-28.500,-28.000,-27.500,-27.000,-26.500,-26.000,-25.500,-25.000,-24.500,-24.000,-23.500,-23.000,-22.500,-22.000,-21.500,-21.000,-20.500,-20.000,-19.500,-19.000,-18.500,-18.000,-17.500,-17.000,-16.500,-16.000,-15.500,-15.000,-14.500,-14.000,-13.500,-13.000,-12.500,-12.000,-11.500,-11.000,-10.500,-10.000,-9.500,-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
0.0000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
1.0000,-4.1626E-005,-4.1633E-005,-4.1646E-005,-4.1662E-005,-4.1682E-005,-4.1705E-005,-4.1731E-005,-4.1762E-005,-4.1798E-005,-4.1840E-005,-4.1890E-005,-4.1951E-005,-4.2055E-005,-4.2291E-005,-4.2696E-005,-4.3349E-005,-4.4375E-005,-4.5954E-005,-4.7977E-005,-5.0300E-005,-5.2682E-005,-5.4909E-005,-5.6859E-005,-5.8744E-005,-6.1310E-005,-6.3446E-005,-6.4105E-005,-6.4600E-005,-6.5082E-005,-6.5589E-005,-6.6113E-005,-6.6743E-005,-6.7611E-005,-6.8716E-005,-7.0004E-005,-7.1428E-005,-7.2903E-005,-7.4371E-005,-7.6570E-005,-8.1722E-005,-9.1318E-005,-1.0611E-004,-1.2604E-004,-1.5066E-004,-1.7946E-004,-2.1196E-004,-2.4810E-004,-2.8848E-004,-3.3451E-004,-3.8899E-004,-4.5688E-004,-5.4696E-004,-6.7100E-004,-8.3356E-004,-1.0324E-003,-1.2694E-003,-1.5398E-003,-1.8471E-003,-2.1975E-003,-2.4785E-003,-2.5889E-003,-2.7040E-003,-2.8005E-003,-2.8721E-003,-2.9382E-003,-3.0649E-003,-3.2822E-003,-3.4741E-003,-3.6346E-003,-3.7670E-003,-3.8777E-003,-3.9804E-003,-4.0841E-003,-4.1827E-003,-4.2693E-003,-4.3365E-003,-4.3715E-003,-4.3789E-003,-4.3813E-003,-4.3792E-003,-4.3725E-003,-4.3130E-003,-3.8871E-003,-2.9344E-003,-1.7064E-003,-8.3818E-004,-4.8849E-004,-6.3587E-005,8.0436E-004,2.4660E-003,4.8985E-003,8.2680E-003,1.2413E-002,1.6765E-002
2.0000,2.1478E-003,2.1644E-003,2.1788E-003,2.1930E-003,2.2080E-003,2.2229E-003,2.2379E-003,2.2524E-003,2.2668E-003,2.2816E-003,2.2967E-003,2.3118E-003,2.3266E-003,2.3406E-003,2.3534E-003,2.3649E-003,2.3747E-003,2.3823E-003,2.3873E-003,2.3889E-003,2.3864E-003,2.3787E-003,2.3646E-003,2.3434E-003,2.3148E-003,2.2789E-003,2.2354E-003,2.1841E-003,2.1248E-003,2.0587E-003,1.9863E-003,1.9078E-003,1.8227E-003,1.7296E-003,1.6272E-003,1.5140E-003,1.3892E-003,1.2525E-003,1.1053E-003,9.5136E-004,7.9237E-004,6.2745E-004,4.5657E-004,2.8123E-004,1.0306E-004,-7.6089E-005,-2.5520E-004,-4.3449E-004,-6.1397E-004,-7.9347E-004,-9.7197E-004,-1.1473E-003,-1.3170E-003,-1.4785E-003,-1.6291E-003,-1.7655E-003,-1.8844E-003,-1.9819E-003,-2.0539E-003,-2.0961E-003,-2.1051E-003,-2.0778E-003,-2.0112E-003,-1.9017E-003,-1.7449E-003,-1.5362E-003,-1.2706E-003,-9.4284E-004,-5.4742E-004,-7.9003E-005,4.6757E-004,1.0967E-003,1.8113E-003,2.6114E-003,3.4982E-003,4.4757E-003,5.5508E-003,6.7340E-003,8.0323E-003,9.4452E-003,1.0971E-002,1.2612E-002,1.4371E-002,1.6261E-002,1.8304E-002,2.0532E-002,2.2987E-002,2.5721E-002,2.8828E-002,3.2484E-002,3.6947E-002,4.2744E-002,4.9777E-002,5.7175E-002
3.0000,-5.4201E-003,-5.4992E-003,-5.5237E-003,-5.5364E-003,-5.5467E-003,-5.5562E-003,-5.5660E-003,-5.5761E-003,-5.5869E-003,-5.5992E-003,-5.6130E-003,-5.6286E-003,-5.6459E-003,-5.6651E-003,-5.6862E-003,-5.7094E-003,-5.7351E-003,-5.7638E-003,-5.7958E-003,-5.8314E-003,-5.8714E-003,-5.9171E-003,-5.9688E-003,-6.0248E-003,-6.0842E-003,-6.1459E-003,-6.2099E-003,-6.2771E-003,-6.3474E-003,-6.4196E-003,-6.4934E-003,-6.5689E-003,-6.6467E-003,-6.7284E-003,-6.8151E-003,-6.9082E-003,-7.0084E-003,-7.1156E-003,-7.2288E-003,-7.3452E-003,-7.4635E-003,-7.5846E-003,-7.7088E-003,-7.8353E-003,-7.9630E-003,-8.0911E-003,-8.2192E-003,-8.3478E-003,-8.4775E-003,-8.6087E-003,-8.7413E-003,-8.8744E-003,-9.0071E-003,-9.1385E-003,-9.2675E-003,-9.3930E-003,-9.5135E-003,-9.6277E-003,-9.7335E-003,-9.8283E-003,-9.9102E-003,-9.9783E-003,-1.0032E-002,-1.0069E-002,-1.0090E-002,-1.0091E-002,-1.0072E-002,-1.0031E-002,-9.9650E-003,-9.8725E-003,-9.7514E-003,-9.5998E-003,-9.4165E-003,-9.2007E-003,-8.9518E-003,-8.6681E-003,-8.3475E-003,-7.9860E-003,-7.5810E-003,-7.1318E-003,-6.6384E-003,-6.1000E-003,-5.5145E-003,-4.8778E-003,-4.1825E-003,-3.4170E-003,-2.5671E-003,-1.6146E-003,-5.2769E-004,7.5637E-004,2.3323E-003,4.4032E-003,7.0331E-003,9.8966E-003
4.0000,2.1831E-003,2.2171E-003,2.2237E-003,2.2237E-003,2.2211E-003,2.2172E-003,2.2121E-003,2.2060E-003,2.1988E-003,2.1900E-003,2.1795E-003,2.1670E-003,2.1524E-003,2.1356E-003,2.1163E-003,2.0943E-003,2.0690E-003,2.0400E-003,2.0066E-003,1.9684E-003,1.9244E-003,1.8730E-003,1.8136E-003,1.7479E-003,1.6769E-003,1.6020E-003,1.5230E-003,1.4390E-003,1.3501E-003,1.2581E-003,1.1634E-003,1.0660E-003,9.6517E-004,8.5914E-004,7.4638E-004,6.2553E-004,4.9567E-004,3.5703E-004,2.1119E-004,6.2171E-005,-8.8428E-005,-2.4148E-004,-3.9702E-004,-5.5370E-004,-7.1012E-004,-8.6478E-004,-1.0170E-003,-1.1671E-003,-1.3153E-003,-1.4616E-003,-1.6053E-003,-1.7448E-003,-1.8783E-003,-2.0040E-003,-2.1198E-003,-2.2235E-003,-2.3126E-003,-2.3844E-003,-2.4358E-003,-2.4637E-003,-2.4655E-003,-2.4393E-003,-2.3829E-003,-2.2934E-003,-2.1680E-003,-2.0033E-003,-1.7958E-003,-1.5418E-003,-1.2376E-003,-8.7953E-004,-4.6428E-004,1.1063E-005,5.4817E-004,1.1468E-003,1.8074E-003,2.5330E-003,3.3286E-003,4.2020E-003,5.1584E-003,6.1977E-003,7.3193E-003,8.5241E-003,9.8157E-003,1.1203E-002,1.2702E-002,1.4335E-002,1.6133E-002,1.8134E-002,2.0403E-002,2.3070E-002,2.6327E-002,3.0579E-002,3.5846E-002,4.1473E-002
5.0000,4.4171E-003,4.4804E-003,4.4833E-003,4.4711E-003,4.4526E-003,4.4307E-003,4.4056E-003,4.3786E-003,4.3488E-003,4.3147E-003,4.2758E-003,4.2320E-003,4.1830E-003,4.1291E-003,4.0699E-003,4.0049E-003,3.9333E-003,3.8540E-003,3.7660E-003,3.6687E-003,3.5603E-003,3.4378E-003,3.3008E-003,3.1540E-003,3.0005E-003,2.8436E-003,2.6831E-003,2.5174E-003,2.3470E-003,2.1749E-003,2.0022E-003,1.8286E-003,1.6526E-003,1.4712E-003,1.2816E-003,1.0819E-003,8.7077E-004,6.4881E-004,4.1882E-004,1.8732E-004,-4.3176E-005,-2.7407E-004,-5.0543E-004,-7.3530E-004,-9.6168E-004,-1.1826E-003,-1.3971E-003,-1.6060E-003,-1.8097E-003,-2.0083E-003,-2.2009E-003,-2.3856E-003,-2.5601E-003,-2.7224E-003,-2.8698E-003,-2.9999E-003,-3.1097E-003,-3.1961E-003,-3.2559E-003,-3.2856E-003,-3.2828E-003,-3.2454E-003,-3.1714E-003,-3.0581E-003,-2.9026E-003,-2.7016E-003,-2.4515E-003,-2.1490E-003,-1.7904E-003,-1.3725E-003,-8.9214E-004,-3.4703E-004,2.6384E-004,9.3929E-004,1.6791E-003,2.4859E-003,3.3643E-003,4.3224E-003,5.3651E-003,6.4915E-003,7.7001E-003,8.9913E-003,1.0368E-002,1.1840E-002,1.3421E-002,1.5137E-002,1.7018E-002,1.9100E-002,2.1450E-002,2.4201E-002,2.7548E-002,3.1908E-002,3.7338E-002,4.3170E-002
6.0000,-9.9468E-003,-1.0134E-002,-1.0185E-002,-1.0206E-002,-1.0220E-002,-1.0231E-002,-1.0242E-002,-1.0252E-002,-1.0263E-002,-1.0276E-002,-1.0290E-002,-1.0305E-002,-1.0323E-002,-1.0342E-002,-1.0363E-002,-1.0387E-002,-1.0413E-002,-1.0442E-002,-1.0475E-002,-1.0511E-002,-1.0552E-002,-1.0599E-002,-1.0652E-002,-1.0709E-002,-1.0770E-002,-1.0833E-002,-1.0898E-002,-1.0966E-002,-1.1037E-002,-1.1109E-002,-1.1183E-002,-1.1259E-002,-1.1336E-002,-1.1416E-002,-1.1502E-002,-1.1592E-002,-1.1690E-002,-1.1794E-002,-1.1903E-002,-1.2014E-002,-1.2127E-002,-1.2241E-002,-1.2358E-002,-1.2476E-002,-1.2595E-002,-1.2713E-002,-1.2831E-002,-1.2948E-002,-1.3065E-002,-1.3184E-002,-1.3302E-002,-1.3421E-002,-1.3538E-002,-1.3653E-002,-1.3765E-002,-1.3874E-002,-1.3977E-002,-1.4074E-002,-1.4162E-002,-1.4240E-002,-1.4307E-002,-1.4360E-002,-1.4400E-002,-1.4426E-002,-1.4437E-002,-1.4431E-002,-1.4406E-002,-1.4362E-002,-1.4297E-002,-1.4209E-002,-1.4096E-002,-1.3957E-002,-1.3791E-002,-1.3597E-002,-1.3376E-002,-1.3126E-002,-1.2844E-002,-1.2529E-002,-1.2177E-002,-1.1789E-002,-1.1364E-002,-1.0902E-002,-1.0401E-002,-9.8581E-003,-9.2668E-003,-8.6175E-003,-7.8984E-003,-7.0946E-003,-6.1801E-003,-5.1030E-003,-3.7865E-003,-2.0662E-003,1.0492E-004,2.4615E-003
7.0000,5.5727E-003,9.6036E-003,1.0019E-002,1.0057E-002,1.0067E-002,1.0073E-002,1.0078E-002,1.0081E-002,1.0085E-002,1.0089E-002,1.0094E-002,1.0099E-002,1.0105E-002,1.0112E-002,1.0120E-002,1.0129E-002,1.0140E-002,1.0152E-002,1.0167E-002,1.0183E-002,1.0202E-002,1.0225E-002,1.0252E-002,1.0283E-002,1.0317E-002,1.0353E-002,1.0391E-002,1.0433E-002,1.0478E-002,1.0526E-002,1.0576E-002,1.0628E-002,1.0682E-002,1.0739E-002,1.0802E-002,1.0869E-002,1.0944E-002,1.1026E-002,1.1114E-002,1.1207E-002,1.1301E-002,1.1399E-002,1.1501E-002,1.1607E-002,1.1716E-002,1.1827E-002,1.1939E-002,1.2052E-002,1.2169E-002,1.2289E-002,1.2413E-002,1.2541E-002,1.2671E-002,1.2802E-002,1.2935E-002,1.3068E-002,1.3200E-002,1.3331E-002,1.3458E-002,1.3579E-002,1.3691E-002,1.3794E-002,1.3886E-002,1.3967E-002,1.4037E-002,1.4094E-002,1.4136E-002,1.4162E-002,1.4169E-002,1.4155E-002,1.4117E-002,1.4052E-002,1.3959E-002,1.3834E-002,1.3675E-002,1.3443E-002,1.2244E-002,8.9842E-003,6.3248E-003,6.0375E-003,5.8880E-003,5.8024E-003,5.8708E-003,6.1098E-003,6.5585E-003,7.2496E-003,8.2138E-003,9.4885E-003,1.1132E-002,1.3242E-002,1.5935E-002,1.9483E-002,2.3756E-002,2.8206E-002
8.0000,-2.4646E-003,-2.8439E-003,-3.0646E-003,-3.1690E-003,-3.2086E-003,-3.2168E-003,-3.2190E-003,-3.2193E-003,-3.2189E-003,-3.2185E-003,-3.2184E-003,-3.2189E-003,-3.2200E-003,-3.2219E-003,-3.2248E-003,-3.2289E-003,-3.2343E-003,-3.2413E-003,-3.2502E-003,-3.2612E-003,-3.2750E-003,-3.2924E-003,-3.3138E-003,-3.3396E-003,-3.3699E-003,-3.4050E-003,-3.4452E-003,-3.4904E-003,-3.5395E-003,-3.5897E-003,-3.6392E-003,-3.6867E-003,-3.7322E-003,-3.7759E-003,-3.8184E-003,-3.8601E-003,-3.9012E-003,-3.9416E-003,-3.9820E-003,-4.0265E-003,-4.0801E-003,-4.1344E-003,-4.1877E-003,-4.2396E-003,-4.2822E-003,-4.3064E-003,-4.3184E-003,-4.3258E-003,-4.3298E-003,-4.3303E-003,-4.3249E-003,-4.3120E-003,-4.2960E-003,-4.2838E-003,-4.2786E-003,-4.2831E-003,-4.2997E-003,-4.3304E-003,-4.3774E-003,-4.4427E-003,-4.5289E-003,-4.6385E-003,-4.7734E-003,-4.9348E-003,-5.1224E-003,-5.3350E-003,-5.5704E-003,-5.8246E-003,-6.0925E-003,-6.3672E-003,-6.6401E-003,-6.9011E-003,-7.1385E-003,-7.3393E-003,-7.4909E-003,-7.5789E-003,-7.5873E-003,-7.5004E-003,-7.3046E-003,-6.9881E-003,-6.5396E-003,-5.9493E-003,-5.2070E-003,-4.3013E-003,-3.2177E-003,-1.9356E-003,-4.3083E-004,1.3323E-003,3.4173E-003,5.9354E-003,9.0305E-003,1.3026E-002,1.7786E-002,2.2726E-002
