time	hurs	huss	pr	prsn	ps	psl	rlds	rsds	sfcWind	tas	tasmax	tasmin	uas	vas
1992-06-21	77.0342178344727	0.00684663280844688	0	0	100823.171875	102538.875	332.653289794922	213.514938354492	5.6663818359375	285.502319335938	289.981018066406	282.773315429688	2.42847180366516	-7.58374643325806
1992-06-22	75.8661346435547	0.00652932375669479	0	0	100259.5078125	101969.078125	335.589172363281	185.208023071289	4.40175676345825	284.929656982422	288.827880859375	282.0546875	1.75056540966034	-6.02980470657349
1992-06-23	69.7713928222656	0.00626055663451552	0	0	99943.59375	101644.1015625	322.557800292969	196.970321655273	3.57220339775085	285.532653808594	288.393585205078	282.548980712891	4.11640548706055	-2.31569147109985
1992-06-24	77.4875946044922	0.00711259013041854	6.17794739810051e-06	0	99890.8203125	101588.78125	326.102325439453	156.092407226562	4.05872297286987	285.807281494141	288.942749023438	282.390258789062	5.76435899734497	2.45302367210388
1992-06-25	82.3872222900391	0.00774413347244263	1.63593649631366e-05	0	100137.734375	101837.2734375	338.522735595703	142.213272094727	4.11174392700195	286.239227294922	289.766815185547	283.768920898438	5.19198560714722	2.8532989025116
1992-06-26	77.739990234375	0.00732399057596922	5.32037438460975e-06	0	100458.4140625	102162.109375	335.855041503906	169.258163452148	3.94467997550964	286.461669921875	290.14501953125	283.227600097656	5.24456596374512	4.3054633140564
1992-06-27	73.3242416381836	0.00742365419864655	7.32089574739803e-06	0	100471.390625	102167.9140625	336.734558105469	146.760452270508	1.36411368846893	287.716278076172	291.957702636719	283.184783935547	0.169386833906174	-0.541762590408325
1992-06-28	63.8668212890625	0.00749700050801039	0	0	100032.4921875	101708.4453125	338.568786621094	212.538757324219	2.26360750198364	289.972686767578	294.605499267578	284.47802734375	-1.9460996389389	-0.126672074198723
1992-06-29	73.5609893798828	0.00909588858485222	5.59062173124403e-05	0	99433.578125	101098.15625	351.488800048828	173.086654663086	3.10416650772095	290.167236328125	293.474090576172	287.290191650391	-3.40366959571838	-0.331739395856857
1992-06-30	92.9203109741211	0.00992696452885866	8.99762526387349e-05	0	99175.359375	100848.2734375	359.871063232422	118.209289550781	2.09435439109802	287.978790283203	290.590759277344	286.218444824219	-1.09684264659882	-0.428195655345917
1992-07-01	86.109733581543	0.0098545253276825	4.78861693409272e-05	0	99517.46875	101189.171875	361.389282226562	164.083099365234	3.17827749252319	289.188629150391	293.974029541016	285.946258544922	-4.33687400817871	-2.72170495986938
1992-07-02	90.9052658081055	0.00926542468369007	0.000115859977086075	0	99538.40625	101221.640625	353.231201171875	45.365592956543	5.72736787796021	287.265380859375	288.952880859375	285.680908203125	-5.30527353286743	6.5195746421814
1992-07-03	93.666633605957	0.00973900314420462	0.000136784816277213	0	98949.8046875	100621.7421875	343.313903808594	179.148635864258	3.55409455299377	287.496002197266	290.037506103516	285.757232666016	1.27792906761169	1.63092851638794
1992-07-04	81.1425094604492	0.00884147826582193	1.08300337160472e-05	0	99650.53125	101328.34375	340.706970214844	207.363250732422	4.2518048286438	288.527099609375	292.640686035156	284.905731201172	0.957663476467133	-4.64232635498047
1992-07-05	70.5469284057617	0.00761224608868361	2.14897204386943e-06	0	100561.921875	102255.6953125	316.003875732422	303.529113769531	3.37472867965698	288.454681396484	294.033203125	282.386993408203	-0.0221664663404226	-3.72966980934143
1992-07-06	75.8409194946289	0.00898192543536425	1.22939263746957e-05	0	100848.140625	102540.3359375	349.321044921875	162.610626220703	2.46998500823975	289.570922851562	297.016815185547	282.427490234375	0.205432668328285	-2.76166462898254
1992-07-07	92.0881271362305	0.0103137027472258	9.38591983867809e-05	0	100754.3671875	102448.1328125	363.388549804688	68.0011291503906	2.79800271987915	288.954742431641	291.567138671875	287.175476074219	-0.605279624462128	-3.08207249641418
1992-07-08	87.1079711914062	0.00879590213298798	6.74995171721093e-05	0	100516.9375	102216.828125	347.042266845703	105.281639099121	3.18398189544678	287.246185302734	288.631561279297	284.537719726562	2.3670129776001	-3.25333571434021
1992-07-09	80.4896621704102	0.00699985260143876	1.19494025057065e-05	0	99712.125	101412.6953125	330.239227294922	94.3972702026367	3.39236283302307	284.868591308594	287.045257568359	282.086395263672	1.60521256923676	4.55085563659668
1992-07-10	77.479850769043	0.00800448097288609	1.47613172885031e-05	0	99091.34375	100765.71875	345.370056152344	211.470397949219	2.41587162017822	287.542022705078	293.51171875	281.64013671875	2.065833568573	2.04836654663086
1992-07-11	87.8125610351562	0.00890825036913157	6.15006065345369e-05	0	98540.9765625	100208.3125	348.330200195312	149.83723449707	5.39564752578735	287.099151611328	289.043151855469	285.423126220703	7.1385669708252	1.73578369617462
1992-07-12	76.4023132324219	0.00752726010978222	1.59267110575456e-05	0	99036.25	100712.671875	337.529052734375	236.150543212891	5.26066446304321	286.992279052734	291.388275146484	284.183624267578	7.17583560943604	-0.676248371601105
1992-07-13	86.9781494140625	0.00826754607260227	5.61199121875688e-05	0	99011.9296875	100692.375	342.367248535156	147.79573059082	2.77327680587769	286.229858398438	289.740020751953	284.4775390625	2.01681542396545	-2.43244051933289
1992-07-14	71.7594604492188	0.00787000823765993	0	0	99661.9375	101343.171875	342.106658935547	196.791427612305	1.90237808227539	288.043853759766	295.105895996094	281.613739013672	-0.496450960636139	-0.606344938278198
1992-07-15	90.0579299926758	0.0104250395670533	4.06075305363629e-05	0	99605.4296875	101277.7734375	370.410949707031	121.683967590332	5.62541055679321	289.319671630859	292.802581787109	287.438293457031	3.05416989326477	6.82688903808594
1992-07-16	90.7206802368164	0.0102510061115026	8.05282907094806e-05	0	99269.9453125	100939.9453125	363.029052734375	97.5232162475586	4.87963342666626	288.767486572266	292.503173828125	285.908660888672	3.0303521156311	5.78548526763916
1992-07-17	82.1314239501953	0.00888950563967228	6.22631487203762e-05	0	99092.90625	100763.3125	336.3447265625	127.580108642578	7.11492109298706	288.168212890625	289.931945800781	286.180969238281	6.96290969848633	7.66562557220459
1992-07-18	86.6713256835938	0.0100747216492891	8.65773981786333e-05	0	99066.2890625	100730.84375	364.737915039062	90.2468872070312	7.56203556060791	289.106292724609	292.996765136719	286.75830078125	5.05455446243286	9.03573131561279
1992-07-19	81.8025054931641	0.00898805353790522	2.78543866443215e-05	0	99066.8046875	100735.2421875	336.172027587891	203.134216308594	6.72615003585815	288.435485839844	291.253295898438	286.158874511719	6.76455163955688	7.38408136367798
1992-07-20	82.0705108642578	0.00844533555209637	4.35496294812765e-05	0	99194.7421875	100871.03125	334.791320800781	197.720687866211	3.859694480896	287.466949462891	290.911956787109	285.028076171875	4.84800815582275	3.89339876174927
1992-07-21	80.9974822998047	0.00776884937658906	6.02670152147766e-05	0	99363.2421875	101049.484375	333.42236328125	188.03840637207	3.84246802330017	286.267333984375	288.986785888672	282.799530029297	5.38757944107056	1.1734265089035
1992-07-22	74.2889022827148	0.0076893582008779	2.73286823357921e-05	0	99942.296875	101630.359375	341.071441650391	147.085220336914	5.01694869995117	287.634857177734	292.787414550781	283.435821533203	2.86697626113892	6.48671007156372
1992-07-23	94.122932434082	0.00972644798457623	0.000427365099312738	0	99389.0703125	101068.65625	357.921997070312	102.884017944336	5.71634864807129	287.455871582031	289.386779785156	285.700042724609	3.35093665122986	5.64338302612305
1992-07-24	73.2889938354492	0.00725682079792023	1.63891527336091e-05	0	99940.0390625	101630.546875	339.650817871094	187.061874389648	4.72434282302856	287.194519042969	290.756011962891	284.288940429688	5.50480794906616	3.58937096595764
1992-07-25	80.8650588989258	0.00827500876039267	7.68269674153998e-05	0	99550.75	101233.109375	336.293426513672	193.261520385742	6.99473476409912	287.455444335938	290.790344238281	285.680267333984	6.94387674331665	8.68694496154785
1992-07-26	84.4477767944336	0.00787114631384611	0.000124430647701956	0	99574.2734375	101265.7265625	327.560394287109	103.942794799805	6.06923961639404	285.986602783203	288.340606689453	283.930786132812	7.64299583435059	3.83382415771484
1992-07-27	70.6176452636719	0.00652314070612192	1.6521335055586e-05	0	100598.78125	102306.7421875	314.191345214844	206.724395751953	5.6001877784729	286.148132324219	289.770050048828	282.223114013672	8.2839527130127	-1.62437832355499
1992-07-28	69.4603118896484	0.00660276971757412	0	0	101029.453125	102742.1015625	329.520080566406	217.696624755859	2.55714893341064	286.612213134766	290.955902099609	281.429473876953	3.42329406738281	1.96463906764984
1992-07-29	71.0560913085938	0.00706050544977188	0	0	100233.109375	101928.7734375	328.890563964844	172.214279174805	2.3863639831543	287.169677734375	291.0146484375	283.540008544922	3.37337231636047	1.55231332778931
1992-07-30	76.7788238525391	0.00774586852639914	5.09537085235934e-06	0	100284.59375	101979.8671875	334.14306640625	181.032684326172	2.28414011001587	287.406829833984	292.038879394531	282.427795410156	3.09526658058167	0.397603303194046
1992-07-31	73.3645248413086	0.0082923574373126	4.10594693676103e-05	0	99581.25	101254.859375	346.988708496094	190.997802734375	5.28887128829956	289.077911376953	294.666290283203	284.41015625	0.1882603764534	8.46111488342285
1992-08-01	82.1153259277344	0.00862660724669695	2.77888975688256e-05	0	98941.8359375	100612.125	346.740753173828	179.103790283203	5.83929824829102	287.760284423828	290.678558349609	284.346252441406	7.74374341964722	1.88414585590363
