par_id,rmse,nse,r,bias,mae,nmae
p01,2.63698767111014,0.599417593263389,0.967963934596321,-2.34011244594831,2.34510014326216,0.255448632598558
p02,2.65409535302608,0.594203108342367,0.907275416126566,-1.96578297840553,2.02329478361556,0.202512711516375
p03,1.42856105933007,0.88243628853761,0.955868918549511,-0.595794456749307,1.14680002061537,0.139627120344938
p04,1.34843762230119,0.895254012580111,0.975135457341683,-0.982476045080322,1.06424319531155,0.121653175530524
p05,3.10545407813136,0.444446489911297,0.863668541652273,-2.26487328740731,2.3865091163925,0.237411188903925
