par_id,rmse,nse,r,bias,mae,nmae
p01,3.70162963683605,0.210664564064212,0.774488128838257,-2.55972648765015,2.7856849196826,0.27500344278244
p02,2.20274485590134,0.720485678815607,0.929994567832135,-1.54081674691734,1.91147173327418,0.230900046471501
p03,1.38713448891842,0.889155840982193,0.96448541188049,-0.0139465390750453,0.960847830536311,0.126297037917942
p04,1.38915729421589,0.888832325653612,0.956260340688175,-0.476190524504657,1.07254164939694,0.124179594697889
p05,5.13439873826499,-0.518640084648721,0.628146895854947,-3.9277366183551,3.98648837822261,0.384527774003921
