datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celcius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Sea_Level_Barometric_Pressure_pascal,Surface_Level_Barometric_Pressure_pascal,Precipitation_meterPerSecond,Snowfall_meterPerDay
1992-06-18 00:00:00,6.86500549316406,21.020684814453,51.2124671936035,159.914108276367,370.131683349609,96917.640625,100179.7890625,1.05497583717806e-08,0
1992-06-19 00:00:00,3.86057591438293,15.695581054688,63.1380043029785,243.248428344727,337.796630859375,97788.109375,101141.6640625,3.62305627277237e-09,0
1992-06-20 00:00:00,4.152587890625,11.989953613281,53.5927810668945,310.208892822266,325.598175048828,98122.03125,101531.453125,0,0
1992-06-21 00:00:00,3.30854368209839,10.436700439453,41.2486534118652,336.764465332031,276.160491943359,98570.1484375,102014.671875,0,0
1992-06-22 00:00:00,2.78181672096252,12.657006835938,45.3559608459473,190.836868286133,316.469055175781,98298,101705.5546875,0,0
1992-06-23 00:00:00,3.40169334411621,13.691278076172,69.9261779785156,165.756942749023,358.649078369141,97416.5546875,100780.9375,4.97022665513214e-08,0
1992-06-24 00:00:00,2.82526588439941,15.784661865234,63.5695114135742,255.036117553711,337.609588623047,97037.5625,100364.4609375,4.71094290332985e-09,0
1992-06-25 00:00:00,2.75856471061707,16.023034667969,64.1754608154297,228.773468017578,342.302947998047,97249.296875,100580.46875,3.44186883012298e-08,0
1992-06-26 00:00:00,4.7145357131958,15.558374023438,62.3067283630371,260.323394775391,332.139770507812,97658.7578125,101009.390625,0,0
1992-06-27 00:00:00,2.30036902427673,14.595452880859,51.5594596862793,324.145874023438,309.248687744141,98173.421875,101553.3984375,0,0
1992-06-28 00:00:00,2.8800573348999,17.003625488281,45.8123626708984,317.287658691406,326.863098144531,97937.3359375,101281.875,0,0
1992-06-29 00:00:00,2.7495391368866,21.006005859375,46.7097854614258,130.070510864258,378.875457763672,97603.8828125,100889.359375,2.08600886253407e-09,0
1992-06-30 00:00:00,1.89153933525085,19.272485351562,66.9289779663086,283.887023925781,369.351226806641,97675.2265625,100983.421875,1.72510644915747e-08,0
1992-07-01 00:00:00,3.15876936912537,23.267755126953,52.4831924438477,255.863922119141,390.662292480469,97461.625,100717.5390625,0,0
1992-07-02 00:00:00,4.6654691696167,25.277185058594,61.956672668457,198.661712646484,410.919616699219,97261.171875,100487.21875,6.35724572930485e-08,0
1992-07-03 00:00:00,5.60720729827881,19.995141601562,74.3690872192383,329.748657226562,378.839385986328,97299.5390625,100586.4140625,2.65439652139321e-07,0
1992-07-04 00:00:00,5.18149757385254,19.321069335938,49.4462585449219,303.215911865234,343.119201660156,97929.046875,101244.7890625,0,0
1992-07-05 00:00:00,3.38927841186523,18.880029296875,47.3845825195312,351.350738525391,339.010955810547,97845.53125,101163.6953125,0,0
1992-07-06 00:00:00,2.12988376617432,18.601770019531,48.7411918640137,338.118774414062,335.45556640625,98029.3203125,101357.0859375,0,0
1992-07-07 00:00:00,3.79388618469238,18.739831542969,63.0300407409668,134.71223449707,375.039978027344,98016.5,101341.4765625,1.05173978681705e-09,0
1992-07-08 00:00:00,3.74843859672546,20.919061279297,90.0964050292969,147.393737792969,405.860412597656,97510.1953125,100793.015625,2.91383534204215e-07,0
1992-07-09 00:00:00,3.85483574867249,22.459802246094,59.3915367126465,139.502777099609,373.742736816406,97738.3125,101011.734375,0,0
1992-07-10 00:00:00,4.48396015167236,21.303125,71.1426391601562,200.634429931641,396.932891845703,97580.8046875,100861.734375,3.20316576107871e-08,0
1992-07-11 00:00:00,1.97608506679535,20.095544433594,67.8082504272461,260.219848632812,373.98388671875,97973.65625,101282.171875,0,0
1992-07-12 00:00:00,3.9790153503418,21.466058349609,81.0883560180664,62.9560165405273,409.990020751953,97440.1796875,100714.5625,7.451610872522e-08,0
1992-07-13 00:00:00,3.57394909858704,17.694085693359,89.5939636230469,92.0208740234375,395.419952392578,97509.6875,100829.640625,8.84026376297697e-08,0
1992-07-14 00:00:00,3.62928557395935,17.429498291016,89.9165954589844,145.591995239258,388.255187988281,97327.703125,100644.5546875,1.39316849526949e-07,0
