datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Sea_Level_Barometric_Pressure_pascal,Surface_Level_Barometric_Pressure_pascal,Precipitation_meterPerSecond,Snowfall_meterPerDay
1987-11-18 00:00:00,1.78093647956848,-1.72864379882799,94.8363876342773,23.5955257415771,240.210052490234,96386.078125,102183.21875,2.42703717958648e-08,0.0265616895630955
1987-11-19 00:00:00,1.85926294326782,0.250421142578034,96.1810531616211,16.8692092895508,260.371246337891,94876.4453125,100540.25,7.63095449656248e-08,0.0668583805672825
1987-11-20 00:00:00,1.41531658172607,-2.34406127929697,95.122184753418,13.679012298584,254.439361572266,94441.296875,100134.6015625,2.56692214861687e-09,0.00443564147280995
1987-11-21 00:00:00,1.34599363803864,-5.26315917968799,96.4152679443359,15.230616569519,248.888153076172,95237.8125,101043.734375,3.20064573315904e-08,0.0452573611401022
1987-11-22 00:00:00,2.31778621673584,-3.35364379882799,99.1945724487305,10.446515083313,267.546508789062,94642.453125,100369.828125,1.0008397657657e-07,0.114717844873667
1987-11-23 00:00:00,1.5556892156601,-1.680578613281,97.3753814697266,8.64544868469238,274.079193115234,95161.375,100883.5703125,6.98322328389622e-08,0.0865937266498804
1987-11-24 00:00:00,0.516762793064117,-1.48764648437498,99.7522964477539,9.76044082641602,272.630401611328,95680.671875,101429.8984375,6.4063657191582e-08,0.0812367727048695
1987-11-25 00:00:00,1.41196131706238,-2.29389038085895,98.1462860107422,11.7809162139893,266.682006835938,96048.796875,101837.859375,1.23841327877017e-08,0.0107109076925553
1987-11-26 00:00:00,1.78347909450531,-5.93549194335895,96.2844009399414,13.9562768936157,248.111434936523,95659.09375,101505.6484375,0,0
1987-11-27 00:00:00,1.6345180273056,-8.72513427734396,94.8696136474609,14.6423988342285,235.285354614258,95997.6484375,101928.734375,0,0
1987-11-28 00:00:00,1.90279698371887,-10.529150390625,96.9084548950195,15.7700281143188,224.373397827148,96648.7421875,102662.3203125,0,0
1987-11-29 00:00:00,1.81489670276642,-10.869024658203,96.6775894165039,15.2939558029175,223.378295898438,96528.140625,102542.234375,0,0
1987-11-30 00:00:00,2.40023493766785,-8.46674194335895,96.4011535644531,14.3138647079468,228.716506958008,96842.65625,102820.296875,0,0
1987-12-01 00:00:00,2.23772835731506,-6.25498046874998,93.5075149536133,13.0757341384888,228.67985534668,98192.03125,104201.1171875,0,0
1987-12-02 00:00:00,2.39477753639221,-7.31159057617197,92.139274597168,12.3604917526245,230.754180908203,98220.1953125,104255.4140625,0,0
1987-12-03 00:00:00,1.94501459598541,-10.440832519531,95.7254867553711,11.9170389175415,229.449035644531,97525.109375,103591.0078125,0,0
1987-12-04 00:00:00,2.28174805641174,-9.17621459960895,91.9471969604492,11.0519065856934,231.833435058594,96596.765625,102575.46875,0,0
