SITE_ID,SITE_NAME,DEPTH,BATHYMETRY_AREA
NO_Lan,Langtjern,0,59774
NO_Lan,Langtjern,1,47228.83951
NO_Lan,Langtjern,2,36159.58025
NO_Lan,Langtjern,3,26566.22222
NO_Lan,Langtjern,4,18448.76543
NO_Lan,Langtjern,5,11807.20988
NO_Lan,Langtjern,6,6641.555556
NO_Lan,Langtjern,7,2951.802469
NO_Lan,Langtjern,8,737.9506173
NO_Lan,Langtjern,9,10
