datetime,depth,temp
2010-07-25 00:00:00,8,4.691
2010-07-26 00:00:00,1,17.51
2010-07-26 00:00:00,2,16.35583333
2010-07-26 00:00:00,3,12.2625
2010-07-26 00:00:00,4,7.2815
2010-07-26 00:00:00,6,5.097
2010-07-26 00:00:00,8,4.722416667
2010-07-27 00:00:00,1,16.97
2010-07-27 00:00:00,2,16.29583333
2010-07-27 00:00:00,3,12.04916667
2010-07-27 00:00:00,4,7.298166667
2010-07-27 00:00:00,6,5.141916667
2010-07-27 00:00:00,8,4.763833333
2010-07-28 00:00:00,1,17.61727273
2010-07-28 00:00:00,2,16.26916667
2010-07-28 00:00:00,3,12.00916667
2010-07-28 00:00:00,4,7.231416667
2010-07-28 00:00:00,6,5.051833333
2010-07-28 00:00:00,8,4.673083333
2010-07-29 00:00:00,1,18.58363636
2010-07-29 00:00:00,2,16.425
2010-07-29 00:00:00,3,12.02416667
2010-07-29 00:00:00,4,7.375583333
2010-07-29 00:00:00,6,5.056916667
2010-07-29 00:00:00,8,4.689583333
2010-07-30 00:00:00,1,18.38363636
2010-07-30 00:00:00,2,16.665
2010-07-30 00:00:00,3,12.1575
2010-07-30 00:00:00,4,7.624083333
2010-07-30 00:00:00,6,5.2245
2010-07-30 00:00:00,8,4.807416667
2010-07-31 00:00:00,1,17.69363636
2010-07-31 00:00:00,2,16.90166667
2010-07-31 00:00:00,3,11.96333333
2010-07-31 00:00:00,4,7.455916667
2010-07-31 00:00:00,6,5.133833333
2010-07-31 00:00:00,8,4.74525
2010-08-01 00:00:00,1,17.98545455
2010-08-01 00:00:00,2,16.685
2010-08-01 00:00:00,3,12.08583333
2010-08-01 00:00:00,4,7.706
2010-08-01 00:00:00,6,5.165833333
2010-08-01 00:00:00,8,4.765166667
2010-08-02 00:00:00,1,17.61545455
2010-08-02 00:00:00,2,17.07666667
2010-08-02 00:00:00,3,12.33
2010-08-02 00:00:00,4,7.694416667
2010-08-02 00:00:00,6,5.213
2010-08-02 00:00:00,8,4.779416667
2010-08-03 00:00:00,1,17.24181818
2010-08-03 00:00:00,2,16.62
2010-08-03 00:00:00,3,12.4275
2010-08-03 00:00:00,4,7.687916667
2010-08-03 00:00:00,6,5.184333333
2010-08-03 00:00:00,8,4.763333333
2010-08-04 00:00:00,1,17.73818182
2010-08-04 00:00:00,2,16.435
2010-08-04 00:00:00,3,12.55
2010-08-04 00:00:00,4,7.687583333
2010-08-04 00:00:00,6,5.204833333
2010-08-04 00:00:00,8,4.787333333
2010-08-05 00:00:00,1,18.28181818
2010-08-05 00:00:00,2,16.52833333
2010-08-05 00:00:00,3,12.42416667
2010-08-05 00:00:00,4,7.90225
2010-08-05 00:00:00,6,5.1855
2010-08-05 00:00:00,8,4.775
2010-08-06 00:00:00,1,18.14454545
2010-08-06 00:00:00,2,16.5325
2010-08-06 00:00:00,3,12.57666667
2010-08-06 00:00:00,4,8.026083333
2010-08-06 00:00:00,6,5.304
2010-08-06 00:00:00,8,4.8525
